isogroupSym_86875_c0_g1	Protein UBASH3A homolog OS=Drosophila melanogaster OX=7227 GN=CG13604 PE=2 SV=1 E(blastx)=1e-09
isogroupSym_57589_c0_g1	Putative F-box and FNIP repeat-containing protein L60 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_L60 PE=4 SV=1 E(blastx)=6e-25
isogroupSym_118178_c0_g1	Ribosomal protein S6 kinase alpha-3 OS=Mus musculus OX=10090 GN=Rps6ka3 PE=1 SV=2 E(blastx)=7e-06
isogroupSym_57867_c0_g1	UTP:RNA uridylyltransferase 1 OS=Arabidopsis thaliana OX=3702 GN=URT1 PE=1 SV=2 E(blastx)=3e-06
isogroupSym_37594_c0_g1	DeSI-like protein At4g17486 OS=Arabidopsis thaliana OX=3702 GN=At4g17486 PE=2 SV=1 E(blastx)=5e-17
isogroupSym_146771_c2_g1	CDP-diacylglycerol--serine O-phosphatidyltransferase OS=Bacillus subtilis (strain 168) OX=224308 GN=pssA PE=3 SV=1 E(blastx)=8e-07
isogroupSym_63413_c0_g1	Vegetative incompatibility protein HET-E-1 OS=Podospora anserina OX=5145 GN=HET-E1 PE=4 SV=1 E(blastx)=3e-22
isogroupSym_8827_c0_g1	Putative SET domain-containing protein L678 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_L678 PE=3 SV=1 E(blastx)=8e-06
isogroupSym_73826_c0_g1	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1 OS=Homo sapiens OX=9606 GN=HCN1 PE=1 SV=3 E(blastx)=2e-14
isogroupSym_271825_c0_g1	Methylthioribose-1-phosphate isomerase OS=Populus trichocarpa OX=3694 GN=POPTRDRAFT_832064 PE=3 SV=2 E(blastx)=3e-112
isogroupSym_33055_c0_g1	Mitogen-activated protein kinase kinase kinase 7 OS=Bos taurus OX=9913 GN=MAP3K7 PE=2 SV=1 E(blastx)=1e-13
isogroupSym_40094_c0_g1	Glutathione gamma-glutamylcysteinyltransferase 3 OS=Lotus japonicus OX=34305 GN=PCS3 PE=2 SV=1 E(blastx)=5e-65
isogroupSym_44150_c0_g1	Sodium channel protein type 4 subunit alpha B OS=Danio rerio OX=7955 GN=scn4ab PE=2 SV=1 E(blastx)=8e-09
isogroupSym_272687_c0_g2	Probable indole-3-pyruvate monooxygenase YUCCA4 OS=Arabidopsis thaliana OX=3702 GN=YUC4 PE=1 SV=1 E(blastx)=1e-10
isogroupSym_308574_c0_g1	Probable dual specificity protein phosphatase H1 homolog OS=Myxoma virus (strain Lausanne) OX=31530 GN=m069L PE=1 SV=2 E(blastx)=2e-10
isogroupSym_286448_c0_g1	Aspartyl/asparaginyl beta-hydroxylase OS=Bos taurus OX=9913 GN=ASPH PE=1 SV=1 E(blastx)=1e-18
isogroupSym_207862_c0_g1	RNA 3'-terminal phosphate cyclase OS=Macaca fascicularis OX=9541 GN=RTCA PE=2 SV=1 E(blastx)=3e-49
isogroupSym_54288_c0_g2	Putative surface protein bspA-like OS=Trichomonas vaginalis OX=5722 GN=BSPAL1 PE=4 SV=1 E(blastx)=1e-16
isogroupSym_297071_c0_g1	Actin-related protein 2/3 complex subunit 4 OS=Xenopus laevis OX=8355 GN=arpc4 PE=1 SV=1 E(blastx)=1e-67
isogroupSym_101932_c0_g9	Protein BTR1 OS=Arabidopsis thaliana OX=3702 GN=BTR1 PE=1 SV=1 E(blastx)=3e-09
isogroupSym_80686_c0_g1	Histone-lysine N-methyltransferase EHMT2 OS=Mus musculus OX=10090 GN=Ehmt2 PE=1 SV=2 E(blastx)=1e-08
isogroupSym_179525_c0_g1	Constitutive coactivator of peroxisome proliferator-activated receptor gamma OS=Mus musculus OX=10090 GN=Fam120b PE=1 SV=1 E(blastx)=5e-07
isogroupSym_277352_c0_g1	Purple acid phosphatase 3 OS=Arabidopsis thaliana OX=3702 GN=PAP3 PE=2 SV=1 E(blastx)=1e-15
isogroupSym_239709_c0_g1	9,11-endoperoxide prostaglandin H2 reductase OS=Trypanosoma cruzi (strain CL Brener) OX=353153 GN=Tc00.1047053511287.49 PE=1 SV=2 E(blastx)=1e-64
isogroupSym_40145_c0_g2	Ankyrin repeat domain-containing protein 50 OS=Homo sapiens OX=9606 GN=ANKRD50 PE=1 SV=4 E(blastx)=3e-20
isogroupSym_86782_c1_g1	Sperm protein associated with the nucleus on the X chromosome N2 OS=Homo sapiens OX=9606 GN=SPANXN2 PE=1 SV=1 E(blastx)=7e-09
isogroupSym_157351_c0_g1	Chaperone protein DnaJ OS=Roseiflexus castenholzii (strain DSM 13941 / HLO8) OX=383372 GN=dnaJ PE=3 SV=1 E(blastx)=9e-07
isogroupSym_107582_c5_g1	Ribosomal large subunit pseudouridine synthase D OS=Neisseria meningitidis serogroup A / serotype 4A (strain Z2491) OX=122587 GN=rluD PE=3 SV=1 E(blastx)=1e-07
isogroupSym_42548_c0_g1	S-adenosylmethionine sensor upstream of mTORC1 OS=Drosophila melanogaster OX=7227 GN=Samtor PE=2 SV=1 E(blastx)=5e-16
isogroupSym_84125_c0_g1	Regulator of nonsense transcripts 1 OS=Mus musculus OX=10090 GN=Upf1 PE=1 SV=2 E(blastx)=7e-41
isogroupSym_176044_c0_g1	Pentatricopeptide repeat-containing protein At1g11710, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=At1g11710 PE=2 SV=1 E(blastx)=4e-06
isogroupSym_283126_c0_g1	Starch synthase 1, chloroplastic/amyloplastic OS=Arabidopsis thaliana OX=3702 GN=SS1 PE=2 SV=1 E(blastx)=1e-84
isogroupSym_244344_c0_g1	Ras-related protein YPTC6 OS=Chlamydomonas reinhardtii OX=3055 GN=YPTC6 PE=3 SV=1 E(blastx)=7e-61
isogroupSym_94808_c0_g1	U-box domain-containing protein 25 OS=Arabidopsis thaliana OX=3702 GN=PUB25 PE=2 SV=1 E(blastx)=4e-17
isogroupSym_240457_c0_g1	Phospholipase ABHD3 OS=Homo sapiens OX=9606 GN=ABHD3 PE=1 SV=2 E(blastx)=6e-21
isogroupSym_56585_c0_g1	Tubulin glycylase 3F OS=Tetrahymena thermophila (strain SB210) OX=312017 GN=TTLL3F PE=3 SV=2 E(blastx)=3e-17
isogroupSym_79149_c0_g1	Cyclomaltodextrinase OS=Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099) OX=243274 GN=aglB PE=1 SV=1 E(blastx)=4e-65
isogroupSym_174499_c0_g1	Putative F-box and FNIP repeat-containing protein L60 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_L60 PE=4 SV=1 E(blastx)=5e-17
isogroupSym_127090_c2_g1	Probable E3 ubiquitin-protein ligase HERC3 OS=Homo sapiens OX=9606 GN=HERC3 PE=1 SV=1 E(blastx)=3e-06
isogroupSym_242601_c0_g1	WD40 repeat-containing protein SMU1 OS=Rattus norvegicus OX=10116 GN=Smu1 PE=2 SV=1 E(blastx)=3e-09
isogroupSym_254977_c0_g1	Alternative oxidase, mitochondrial OS=Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) OX=235443 GN=AOX1 PE=3 SV=2 E(blastx)=2e-16
isogroupSym_204755_c0_g1	Ribosomal large subunit pseudouridine synthase D OS=Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298) OX=228410 GN=rluD PE=3 SV=1 E(blastx)=3e-23
isogroupSym_31035_c0_g1	Calcium-dependent protein kinase 2 OS=Plasmodium falciparum (isolate K1 / Thailand) OX=5839 GN=CPK2 PE=1 SV=3 E(blastx)=2e-87
isogroupSym_275215_c0_g1	DnaJ-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DJP1 PE=1 SV=1 E(blastx)=9e-08
isogroupSym_58017_c0_g1	Flap endonuclease 1-A OS=Sorghum bicolor OX=4558 GN=FEN1-A PE=3 SV=1 E(blastx)=3e-75
isogroupSym_86642_c0_g2	Calmodulin (Fragment) OS=Strongylocentrotus purpuratus OX=7668 PE=2 SV=1 E(blastx)=2e-10
isogroupSym_243270_c0_g1	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3 OS=Mus musculus OX=10090 GN=Hcn3 PE=1 SV=1 E(blastx)=7e-24
isogroupSym_121989_c4_g6	Leucine-rich repeat-containing protein 45 OS=Homo sapiens OX=9606 GN=LRRC45 PE=1 SV=1 E(blastx)=8e-05
isogroupSym_103763_c6_g2	Ubiquitin-conjugating enzyme E2 2 OS=Triticum aestivum OX=4565 GN=UBC2 PE=1 SV=1 E(blastx)=1e-06
isogroupSym_97667_c1_g1	Potassium voltage-gated channel subfamily A member 6 OS=Homo sapiens OX=9606 GN=KCNA6 PE=2 SV=1 E(blastx)=8e-11
isogroupSym_140570_c1_g1	Protein IWS1 homolog 1 OS=Arabidopsis thaliana OX=3702 GN=IWS1 PE=1 SV=1 E(blastx)=1e-18
isogroupSym_89664_c0_g1	Radial spoke head 10 homolog B OS=Danio rerio OX=7955 GN=rsph10b PE=2 SV=1 E(blastx)=2e-09
isogroupSym_32100_c0_g1	Tetracycline resistance protein, class A OS=Escherichia coli OX=562 GN=tetA PE=3 SV=2 E(blastx)=3e-05
isogroupSym_37158_c0_g2	Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A OS=Bos taurus OX=9913 GN=PDE1A PE=1 SV=3 E(blastx)=1e-46
isogroupSym_6221_c0_g1	Oligopeptidase A OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=prlC PE=1 SV=1 E(blastx)=3e-16
isogroupSym_143678_c4_g1	Pentatricopeptide repeat-containing protein At1g62914, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=At1g62914 PE=2 SV=1 E(blastx)=1e-20
isogroupSym_118811_c2_g1	Aromatic-amino-acid aminotransferase 1 OS=Thermococcus litoralis (strain ATCC 51850 / DSM 5473 / JCM 8560 / NS-C) OX=523849 GN=OCC_04335 PE=1 SV=1 E(blastx)=1e-39
isogroupSym_57968_c0_g1	Homocysteine S-methyltransferase 1 OS=Zea mays OX=4577 GN=HMT-1 PE=2 SV=1 E(blastx)=6e-76
isogroupSym_180299_c0_g1	Myosin light chain kinase A OS=Dictyostelium discoideum OX=44689 GN=mlkA PE=1 SV=2 E(blastx)=2e-26
isogroupSym_123969_c3_g1	Mitochondrial import inner membrane translocase subunit TIM50 OS=Ustilago maydis (strain 521 / FGSC 9021) OX=237631 GN=TIM50 PE=3 SV=1 E(blastx)=1e-25
isogroupSym_273758_c0_g1	Exo-beta-1,3-glucanase OS=Streptomyces sp. (strain SirexAA-E / ActE) OX=862751 GN=SACTE_4363 PE=1 SV=1 E(blastx)=1e-64
isogroupSym_103259_c1_g2	Fumarate reductase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=osm1 PE=3 SV=1 E(blastx)=8e-113
isogroupSym_184256_c0_g1	Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3 E(blastx)=2e-08
isogroupSym_46071_c0_g1	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform OS=Mus musculus OX=10090 GN=Pik3cg PE=1 SV=2 E(blastx)=2e-21
isogroupSym_163020_c0_g1	Probable N-acetyltransferase san OS=Drosophila melanogaster OX=7227 GN=san PE=1 SV=1 E(blastx)=3e-41
isogroupSym_209279_c0_g1	Sarcalumenin OS=Oryctolagus cuniculus OX=9986 GN=SRL PE=2 SV=1 E(blastx)=2e-20
isogroupSym_78531_c0_g1	Tyrosine--tRNA ligase 2, cytoplasmic OS=Arabidopsis thaliana OX=3702 GN=At1g28350 PE=1 SV=1 E(blastx)=5e-96
isogroupSym_110724_c0_g2	Cytochrome P450 4c21 OS=Blattella germanica OX=6973 GN=CYP4C21 PE=2 SV=1 E(blastx)=4e-30
isogroupSym_241987_c0_g1	D-ribulose kinase OS=Synechococcus elongatus (strain PCC 7942) OX=1140 GN=PSK PE=1 SV=1 E(blastx)=3e-13
isogroupSym_120913_c7_g1	Dynein heavy chain 1, axonemal OS=Rattus norvegicus OX=10116 GN=Dnah1 PE=2 SV=2 E(blastx)=1e-83
isogroupSym_83190_c0_g2	Multicopper oxidase mco OS=Staphylococcus haemolyticus (strain JCSC1435) OX=279808 GN=mco PE=3 SV=2 E(blastx)=4e-07
isogroupSym_174382_c0_g1	Pentatricopeptide repeat-containing protein At1g74850, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PTAC2 PE=2 SV=1 E(blastx)=2e-13
isogroupSym_67526_c0_g1	Multidrug resistance protein 1 OS=Homo sapiens OX=9606 GN=ABCB1 PE=1 SV=3 E(blastx)=3e-40
isogroupSym_130188_c9_g2	N-alpha-acetyltransferase 30 OS=Homo sapiens OX=9606 GN=NAA30 PE=1 SV=1 E(blastx)=3e-54
isogroupSym_69595_c0_g1	Ribosomal RNA large subunit methyltransferase K/L OS=Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR) OX=283942 GN=rlmL PE=3 SV=1 E(blastx)=6e-06
isogroupSym_110573_c2_g2	Fucoxanthin-chlorophyll a-c binding protein E, chloroplastic OS=Macrocystis pyrifera OX=35122 GN=FCPE PE=2 SV=1 E(blastx)=1e-13
isogroupSym_176037_c0_g1	ATP synthase subunit b, chloroplastic OS=Ochrosphaera neapolitana OX=35137 GN=atpF PE=3 SV=1 E(blastx)=3e-11
isogroupSym_136301_c6_g1	Cell number regulator 3 OS=Zea mays OX=4577 GN=CNR3 PE=2 SV=1 E(blastx)=1e-07
isogroupSym_57724_c0_g1	Probable sodium-coupled neutral amino acid transporter 6 OS=Xenopus tropicalis OX=8364 GN=slc38a6 PE=2 SV=1 E(blastx)=6e-08
isogroupSym_37612_c0_g1	Nephrocystin-3 OS=Homo sapiens OX=9606 GN=NPHP3 PE=1 SV=1 E(blastx)=1e-08
isogroupSym_270914_c0_g1	V-type proton ATPase subunit F OS=Dictyostelium discoideum OX=44689 GN=vatF PE=3 SV=1 E(blastx)=7e-34
isogroupSym_79517_c0_g1	Calcium-dependent protein kinase 2 OS=Plasmodium falciparum (isolate K1 / Thailand) OX=5839 GN=CPK2 PE=1 SV=3 E(blastx)=7e-22
isogroupSym_177148_c0_g1	6-deoxyerythronolide-B synthase EryA1, modules 1 and 2 OS=Saccharopolyspora erythraea OX=1836 GN=eryA PE=1 SV=1 E(blastx)=1e-11
isogroupSym_2339_c0_g1	ATP-dependent helicase fft1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fft1 PE=3 SV=1 E(blastx)=1e-17
isogroupSym_10162_c0_g1	Syntaxin-3 OS=Homo sapiens OX=9606 GN=STX3 PE=1 SV=3 E(blastx)=1e-22
isogroupSym_77617_c0_g1	Calcium-dependent protein kinase 28 OS=Arabidopsis thaliana OX=3702 GN=CPK28 PE=1 SV=1 E(blastx)=1e-36
isogroupSym_179753_c0_g1	Protein MEI2-like 4 OS=Arabidopsis thaliana OX=3702 GN=ML4 PE=2 SV=1 E(blastx)=2e-15
isogroupSym_157625_c0_g1	Voltage-dependent L-type calcium channel subunit alpha-1S OS=Rattus norvegicus OX=10116 GN=Cacna1s PE=1 SV=2 E(blastx)=1e-28
isogroupSym_121265_c3_g1	Macrophage infectivity potentiator OS=Trypanosoma cruzi OX=5693 GN=MIP PE=1 SV=1 E(blastx)=6e-21
isogroupSym_72410_c0_g1	Dynein light chain Tctex-type 1 OS=Mus musculus OX=10090 GN=Dynlt1 PE=1 SV=1 E(blastx)=2e-16
isogroupSym_40748_c0_g1	Protein MEI2-like 2 OS=Oryza sativa subsp. japonica OX=39947 GN=ML2 PE=2 SV=1 E(blastx)=1e-12
isogroupSym_16348_c0_g1	Ras-related protein Rab-7b OS=Mus musculus OX=10090 GN=Rab7b PE=1 SV=1 E(blastx)=2e-29
isogroupSym_140012_c2_g2	Calcium-dependent protein kinase 2 OS=Plasmodium falciparum (isolate K1 / Thailand) OX=5839 GN=CPK2 PE=1 SV=3 E(blastx)=2e-06
isogroupSym_175955_c0_g1	Protein ACTIVITY OF BC1 COMPLEX KINASE 3, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=ABC1K3 PE=1 SV=1 E(blastx)=4e-62
isogroupSym_280483_c0_g1	Pentatricopeptide repeat-containing protein At2g31400, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At2g31400 PE=2 SV=1 E(blastx)=5e-13
isogroupSym_142061_c1_g4	Protein OPAQUE1 OS=Zea mays OX=4577 GN=O1 PE=1 SV=1 E(blastx)=4e-17
isogroupSym_71028_c0_g1	Callose synthase 10 OS=Arabidopsis thaliana OX=3702 GN=CALS10 PE=2 SV=5 E(blastx)=1e-13
isogroupSym_54352_c0_g1	GDP-L-galactose phosphorylase 2 OS=Arabidopsis thaliana OX=3702 GN=VTC5 PE=1 SV=1 E(blastx)=4e-18
isogroupSym_204819_c0_g1	Survival of motor neuron-related-splicing factor 30 OS=Xenopus tropicalis OX=8364 GN=smndc1 PE=2 SV=1 E(blastx)=1e-06
isogroupSym_128308_c1_g1	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=ISPD PE=2 SV=1 E(blastx)=3e-55
isogroupSym_54976_c0_g1	Centrosomal protein of 19 kDa OS=Bos taurus OX=9913 GN=CEP19 PE=2 SV=1 E(blastx)=4e-21
isogroupSym_205853_c0_g1	Ectoine dioxygenase OS=Nocardia farcinica (strain IFM 10152) OX=247156 GN=ectD PE=3 SV=1 E(blastx)=6e-05
isogroupSym_59004_c0_g1	Hemocyanin, beta-C chain unit D (Fragment) OS=Helix pomatia OX=6536 PE=1 SV=2 E(blastx)=3e-19
isogroupSym_17472_c0_g1	Kinesin-like protein KIF6 OS=Homo sapiens OX=9606 GN=KIF6 PE=1 SV=3 E(blastx)=1e-39
isogroupSym_88791_c0_g1	Serine/threonine-protein kinase RUNKEL OS=Arabidopsis thaliana OX=3702 GN=RUK PE=1 SV=1 E(blastx)=1e-10
isogroupSym_185263_c0_g1	Pentatricopeptide repeat-containing protein At2g31400, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At2g31400 PE=2 SV=1 E(blastx)=4e-13
isogroupSym_100490_c0_g1	Calcium-binding protein 1 OS=Homo sapiens OX=9606 GN=CABP1 PE=1 SV=5 E(blastx)=3e-05
isogroupSym_86257_c0_g1	Potassium voltage-gated channel protein Shal OS=Drosophila melanogaster OX=7227 GN=Shal PE=1 SV=2 E(blastx)=5e-11
isogroupSym_84081_c0_g1	Activating signal cointegrator 1 complex subunit 2 OS=Homo sapiens OX=9606 GN=ASCC2 PE=1 SV=3 E(blastx)=1e-19
isogroupSym_98061_c0_g1	Sodium channel protein type 10 subunit alpha OS=Mus musculus OX=10090 GN=Scn10a PE=1 SV=2 E(blastx)=1e-07
isogroupSym_111689_c5_g1	Ankyrin repeat, PH and SEC7 domain containing protein secG OS=Dictyostelium discoideum OX=44689 GN=secG PE=2 SV=1 E(blastx)=5e-30
isogroupSym_89525_c0_g1	Zinc finger MYND domain-containing protein 10 OS=Xenopus laevis OX=8355 GN=zmynd10 PE=2 SV=1 E(blastx)=7e-70
isogroupSym_37384_c0_g1	Probable alpha-ketoglutarate-dependent hypophosphite dioxygenase OS=Pseudomonas stutzeri OX=316 GN=htxA PE=3 SV=1 E(blastx)=3e-07
isogroupSym_225844_c0_g1	DnaJ homolog subfamily C member 7 homolog OS=Dictyostelium discoideum OX=44689 GN=dnajc7 PE=1 SV=1 E(blastx)=9e-13
isogroupSym_172469_c0_g1	T-cell-specific guanine nucleotide triphosphate-binding protein 2 OS=Mus musculus OX=10090 GN=Tgtp2 PE=1 SV=2 E(blastx)=5e-11
isogroupSym_64347_c0_g1	Pentatricopeptide repeat-containing protein At2g31400, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At2g31400 PE=2 SV=1 E(blastx)=5e-26
isogroupSym_42693_c0_g1	Vacuolar amino acid transporter 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AVT4 PE=1 SV=1 E(blastx)=1e-13
isogroupSym_104866_c11_g1	Probable nucleoredoxin 1 OS=Arabidopsis thaliana OX=3702 GN=At1g60420 PE=1 SV=1 E(blastx)=5e-24
isogroupSym_49759_c0_g1	THUMP domain-containing protein 2 OS=Homo sapiens OX=9606 GN=THUMPD2 PE=2 SV=2 E(blastx)=8e-17
isogroupSym_249866_c0_g1	CTD small phosphatase-like protein 2-A OS=Xenopus laevis OX=8355 GN=ctdspl2-a PE=2 SV=1 E(blastx)=1e-32
isogroupSym_76724_c0_g1	ABC transporter F family member 5 OS=Arabidopsis thaliana OX=3702 GN=ABCF5 PE=2 SV=1 E(blastx)=2e-33
isogroupSym_205728_c0_g1	Methyltransferase sdnD OS=Sordaria araneosa OX=573841 GN=sdnD PE=3 SV=1 E(blastx)=6e-07
isogroupSym_143866_c1_g1	E3 ubiquitin-protein ligase HERC2 OS=Mus musculus OX=10090 GN=Herc2 PE=1 SV=3 E(blastx)=2e-15
isogroupSym_161937_c0_g1	Isonitrile hydratase OS=Pseudomonas putida OX=303 GN=inhA PE=1 SV=1 E(blastx)=4e-13
isogroupSym_88997_c0_g2	Phosphoenolpyruvate carboxylase, housekeeping isozyme OS=Glycine max OX=3847 GN=PPC16 PE=2 SV=1 E(blastx)=1e-155
isogroupSym_105884_c2_g4	Putative IQ motif and ankyrin repeat domain-containing protein LOC642574 homolog OS=Mus musculus OX=10090 PE=5 SV=2 E(blastx)=6e-11
isogroupSym_79837_c0_g1	Protein CLP1 homolog OS=Anopheles gambiae OX=7165 GN=cbc PE=3 SV=2 E(blastx)=6e-44
isogroupSym_32463_c0_g1	Putative F-box and FNIP repeat-containing protein L60 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_L60 PE=4 SV=1 E(blastx)=4e-26
isogroupSym_1134_c0_g1	Elongation factor 2 OS=Cryptosporidium parvum OX=5807 PE=3 SV=1 E(blastx)=5e-08
isogroupSym_158130_c0_g1	Glutathione gamma-glutamylcysteinyltransferase 1 OS=Lotus japonicus OX=34305 GN=PCS1 PE=2 SV=1 E(blastx)=5e-10
isogroupSym_61428_c0_g2	ABC transporter G family member 22 OS=Dictyostelium discoideum OX=44689 GN=abcG22 PE=2 SV=1 E(blastx)=6e-10
isogroupSym_209770_c0_g1	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase OS=Fowlpox virus (strain NVSL) OX=928301 GN=PAPS PE=3 SV=2 E(blastx)=9e-13
isogroupSym_30844_c0_g1	Peroxisomal adenine nucleotide carrier 1 OS=Arabidopsis thaliana OX=3702 GN=PNC1 PE=1 SV=1 E(blastx)=1e-26
isogroupSym_94887_c0_g1	60S ribosomal protein L7-2 OS=Arabidopsis thaliana OX=3702 GN=RPL7B PE=1 SV=1 E(blastx)=2e-77
isogroupSym_250039_c0_g1	Echinoderm microtubule-associated protein-like 5 OS=Homo sapiens OX=9606 GN=EML5 PE=2 SV=3 E(blastx)=2e-20
isogroupSym_119017_c0_g4	Light-harvesting complex I LH38 proteins (Fragment) OS=Euglena gracilis OX=3039 PE=2 SV=1 E(blastx)=5e-26
isogroupSym_271831_c0_g1	Tubulin glycylase 3D OS=Tetrahymena thermophila (strain SB210) OX=312017 GN=TTLL3D PE=3 SV=2 E(blastx)=5e-12
isogroupSym_58622_c0_g1	Cation channel sperm-associated protein 1 OS=Mus musculus OX=10090 GN=Catsper1 PE=1 SV=1 E(blastx)=1e-06
isogroupSym_124367_c0_g2	Oxysterol-binding protein-related protein 1 OS=Homo sapiens OX=9606 GN=OSBPL1A PE=1 SV=2 E(blastx)=4e-07
isogroupSym_33176_c0_g1	Myosin ID heavy chain OS=Dictyostelium discoideum OX=44689 GN=myoD PE=1 SV=2 E(blastx)=7e-34
isogroupSym_49362_c0_g1	Pentatricopeptide repeat-containing protein At1g74850, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PTAC2 PE=2 SV=1 E(blastx)=2e-18
isogroupSym_94898_c0_g2	Aspartyl/asparaginyl beta-hydroxylase OS=Mus musculus OX=10090 GN=Asph PE=1 SV=1 E(blastx)=1e-21
isogroupSym_249705_c0_g1	Ankyrin repeat domain-containing protein 50 OS=Homo sapiens OX=9606 GN=ANKRD50 PE=1 SV=4 E(blastx)=2e-19
isogroupSym_180494_c0_g1	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2 OS=Mus musculus OX=10090 GN=Ogfod2 PE=2 SV=1 E(blastx)=1e-16
isogroupSym_85387_c1_g2	Transmembrane 9 superfamily member 7 OS=Arabidopsis thaliana OX=3702 GN=TMN7 PE=2 SV=1 E(blastx)=3e-134
isogroupSym_148357_c1_g1	Dynein heavy chain 7, axonemal OS=Homo sapiens OX=9606 GN=DNAH7 PE=1 SV=2 E(blastx)=3e-74
isogroupSym_180646_c0_g1	Probable polyamine transporter At3g19553 OS=Arabidopsis thaliana OX=3702 GN=At3g19553 PE=3 SV=1 E(blastx)=6e-42
isogroupSym_158485_c0_g1	GTPase HflX OS=Acidobacterium capsulatum (strain ATCC 51196 / DSM 11244 / JCM 7670 / NBRC 15755 / NCIMB 13165 / 161) OX=240015 GN=hflX PE=3 SV=1 E(blastx)=4e-27
isogroupSym_5936_c0_g1	Probable DNA replication complex GINS protein PSF1 OS=Dictyostelium discoideum OX=44689 GN=gins1 PE=3 SV=1 E(blastx)=3e-16
isogroupSym_109643_c2_g2	Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks1 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=pks1 PE=1 SV=4 E(blastx)=1e-28
isogroupSym_68592_c0_g1	Secretory immunoglobulin A-binding protein EsiB OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=esiB PE=1 SV=1 E(blastx)=5e-50
isogroupSym_132538_c1_g1	Cilia- and flagella-associated protein 61 OS=Tetrahymena thermophila (strain SB210) OX=312017 GN=CFAP61 PE=4 SV=1 E(blastx)=6e-127
isogroupSym_37169_c0_g1	Cyclin-dependent kinase 1 OS=Candida albicans (strain SC5314 / ATCC MYA-2876) OX=237561 GN=CDC28 PE=1 SV=1 E(blastx)=6e-107
isogroupSym_147784_c1_g1	DnaJ homolog subfamily C member 5 OS=Rattus norvegicus OX=10116 GN=Dnajc5 PE=1 SV=1 E(blastx)=3e-05
isogroupSym_182914_c0_g1	Methionyl-tRNA formyltransferase OS=Geobacter sulfurreducens (strain ATCC 51573 / DSM 12127 / PCA) OX=243231 GN=fmt PE=3 SV=1 E(blastx)=1e-05
isogroupSym_178315_c0_g1	ABC multidrug transporter mdr2 OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) OX=330879 GN=mdr2 PE=2 SV=1 E(blastx)=4e-13
isogroupSym_101832_c0_g1	Protein NBR1 homolog OS=Arabidopsis thaliana OX=3702 GN=NBR1 PE=1 SV=1 E(blastx)=2e-05
isogroupSym_271900_c0_g1	Pentatricopeptide repeat-containing protein At1g62680, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=At1g62680 PE=2 SV=2 E(blastx)=1e-15
isogroupSym_243969_c0_g1	OTU domain-containing protein 5-B OS=Xenopus laevis OX=8355 GN=otud5-b PE=2 SV=1 E(blastx)=7e-22
isogroupSym_71722_c0_g1	Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma OS=Xenopus tropicalis OX=8364 GN=ppp2r3c PE=2 SV=1 E(blastx)=4e-126
isogroupSym_98917_c0_g1	Peptidyl-prolyl cis-trans isomerase Pin1 OS=Malus domestica OX=3750 GN=PIN1 PE=2 SV=1 E(blastx)=5e-07
